Reference_id,Reference,Issue_year,Location,Country,Latitude,Longitude,Experiment_year,Growth_day,Growth_condition,Temp/MAT,MAP,PAR,Experiment_environment,Species/accessions,Crop_name,Family,Dome_status,Yield,PDM,ADM,LDM,SDM,RDM,LLDM,LMF,SMF,RMF,PH,PLN,PLA,PSN,PRL,PRA,PSF,SW,LA,RAD,SRL,RGR,AMF,NI,LTS,Aarea,gs,gm,E,Ci,ETR,Vcmax,Jmax,Chl,Car,SPAD,LMA,LDMC,LT,LD,SDad,SDab,SD,Tcw,RTD,‐δ13C,LCC,LNC,LPC,LPheC,LSilC,LLCC,LLNC,LLPC,LLCaC,LLLigC
2,"Carrillo, J., Ingwell, L. L., Li, X., & Kaplan, I. (2019). Domesticated tomatoes are more vulnerable to negative plant–soil feedbacks than their wild relatives. Journal of Ecology, 107(4), 1753–1766. Q1. https://doi.org/10.1111/1365-2745.13157",2019,Hrockmorton Purdue Agricultural Center,United States of America,40.297,-86.9038,2014,56,,,,,greenhouse,Riesentraube,Tomato,Solanaceae,cultivated,,142.4455556,108.487,,,32.78444444,,,,0.230154211,2.721428571,4.428571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"Carrillo, J., Ingwell, L. L., Li, X., & Kaplan, I. (2019). Domesticated tomatoes are more vulnerable to negative plant–soil feedbacks than their wild relatives. Journal of Ecology, 107(4), 1753–1766. Q1. https://doi.org/10.1111/1365-2745.13157",2019,Hrockmorton Purdue Agricultural Center,United States of America,40.297,-86.9038,2014,56,,,,,greenhouse,Sioux,Tomato,Solanaceae,cultivated,,127.8066667,99.73333333,,,28.07333333,,,,0.219654687,3.628571429,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"Carrillo, J., Ingwell, L. L., Li, X., & Kaplan, I. (2019). Domesticated tomatoes are more vulnerable to negative plant–soil feedbacks than their wild relatives. Journal of Ecology, 107(4), 1753–1766. Q1. https://doi.org/10.1111/1365-2745.13157",2019,Hrockmorton Purdue Agricultural Center,United States of America,40.297,-86.9038,2014,56,,,,,greenhouse,Texas Wild Cherry,Tomato,Solanaceae,cultivated,,139.6914286,108.0914286,,,31.6,,,,0.226212877,1.972727273,4.090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"Carrillo, J., Ingwell, L. L., Li, X., & Kaplan, I. (2019). Domesticated tomatoes are more vulnerable to negative plant–soil feedbacks than their wild relatives. Journal of Ecology, 107(4), 1753–1766. Q1. https://doi.org/10.1111/1365-2745.13157",2019,Hrockmorton Purdue Agricultural Center,United States of America,40.297,-86.9038,2014,56,,,,,greenhouse,Ukrainian Purple,Tomato,Solanaceae,cultivated,,188.5727273,150.6663636,,,37.90636364,,,,0.201017211,5.48,3.933333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"Carrillo, J., Ingwell, L. L., Li, X., & Kaplan, I. (2019). Domesticated tomatoes are more vulnerable to negative plant–soil feedbacks than their wild relatives. Journal of Ecology, 107(4), 1753–1766. Q1. https://doi.org/10.1111/1365-2745.13157",2019,Hrockmorton Purdue Agricultural Center,United States of America,40.297,-86.9038,2014,56,,,,,greenhouse,Velvet Red Organic,Tomato,Solanaceae,cultivated,,125.6333333,101.3933333,,,24.24,,,,0.192942425,3.214285714,4.142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"Carrillo, J., Ingwell, L. L., Li, X., & Kaplan, I. (2019). Domesticated tomatoes are more vulnerable to negative plant–soil feedbacks than their wild relatives. Journal of Ecology, 107(4), 1753–1766. Q1. https://doi.org/10.1111/1365-2745.13157",2019,Hrockmorton Purdue Agricultural Center,United States of America,40.297,-86.9038,2014,56,,,,,greenhouse,LA1274,Tomato,Solanaceae,wild,,76.26666667,49.77,,,26.49666667,,,,0.347421329,2.677777778,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"Carrillo, J., Ingwell, L. L., Li, X., & Kaplan, I. (2019). Domesticated tomatoes are more vulnerable to negative plant–soil feedbacks than their wild relatives. Journal of Ecology, 107(4), 1753–1766. Q1. https://doi.org/10.1111/1365-2745.13157",2019,Hrockmorton Purdue Agricultural Center,United States of America,40.297,-86.9038,2014,56,,,,,greenhouse,LA1326,Tomato,Solanaceae,wild,,74.96333333,55.02333333,,,19.94,,,,0.26599671,1.885714286,5.285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"Carrillo, J., Ingwell, L. L., Li, X., & Kaplan, I. (2019). Domesticated tomatoes are more vulnerable to negative plant–soil feedbacks than their wild relatives. Journal of Ecology, 107(4), 1753–1766. Q1. https://doi.org/10.1111/1365-2745.13157",2019,Hrockmorton Purdue Agricultural Center,United States of America,40.297,-86.9038,2014,56,,,,,greenhouse,LA1226,Tomato,Solanaceae,wild,,146.065,103.12,,,42.945,,,,0.294012939,3.183333333,3.833333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"Carrillo, J., Ingwell, L. L., Li, X., & Kaplan, I. (2019). Domesticated tomatoes are more vulnerable to negative plant–soil feedbacks than their wild relatives. Journal of Ecology, 107(4), 1753–1766. Q1. https://doi.org/10.1111/1365-2745.13157",2019,Hrockmorton Purdue Agricultural Center,United States of America,40.297,-86.9038,2014,56,,,,,greenhouse,LA1777,Tomato,Solanaceae,wild,,42.51333333,29.49,,,10.3825,,,,0.2442175,1.6625,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"Carrillo, J., Ingwell, L. L., Li, X., & Kaplan, I. (2019). Domesticated tomatoes are more vulnerable to negative plant–soil feedbacks than their wild relatives. Journal of Ecology, 107(4), 1753–1766. Q1. https://doi.org/10.1111/1365-2745.13157",2019,Hrockmorton Purdue Agricultural Center,United States of America,40.297,-86.9038,2014,56,,,,,greenhouse,LA0716,Tomato,Solanaceae,wild,,85.63,66.8,,,18.83,,,,0.219899568,2.675,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"Carrillo, J., Ingwell, L. L., Li, X., & Kaplan, I. (2019). Domesticated tomatoes are more vulnerable to negative plant–soil feedbacks than their wild relatives. Journal of Ecology, 107(4), 1753–1766. Q1. https://doi.org/10.1111/1365-2745.13157",2019,Hrockmorton Purdue Agricultural Center,United States of America,40.297,-86.9038,2014,56,,,,,greenhouse,LA1589,Tomato,Solanaceae,wild,,122.6728571,87.26875,,,36.04,,,,0.293789521,3.308333333,5.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"Grossman, J. D., & Rice, K. J. (2012). Evolution of root plasticity responses to variation in soil nutrient distribution and concentration. Evolutionary Applications, 5(8), 850–857. Q1. https://doi.org/10.1111/j.1752-4571.2012.00263.x",2012,Davis,United States of America,38.55,-121.7833,2007,28,,8.5-26.2,,,outdoor pots,HOR11095,Barley,Poaceae,cultivated,0.0405,0.753642,0.529,,,0.224642,,,,0.298075213,,,,,3758.3274,416.8777,,,,0.35295,16730.29709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"Grossman, J. D., & Rice, K. J. (2012). Evolution of root plasticity responses to variation in soil nutrient distribution and concentration. Evolutionary Applications, 5(8), 850–857. Q1. https://doi.org/10.1111/j.1752-4571.2012.00263.x",2012,Davis,United States of America,38.55,-121.7833,2007,28,,8.5-26.2,,,outdoor pots,HOR11793,Barley,Poaceae,cultivated,0.058,0.693168,0.511,,,0.182168,,,,0.262804977,,,,,2921.5181,337.9268,,,,0.36815,16037.49341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"Grossman, J. D., & Rice, K. J. (2012). Evolution of root plasticity responses to variation in soil nutrient distribution and concentration. Evolutionary Applications, 5(8), 850–857. Q1. https://doi.org/10.1111/j.1752-4571.2012.00263.x",2012,Davis,United States of America,38.55,-121.7833,2007,28,,8.5-26.2,,,outdoor pots,PI525200,Barley,Poaceae,cultivated,0.0574,0.947576,0.703,,,0.244576,,,,0.258107001,,,,,3931.7318,405.5958,,,,0.3302,16075.70571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"Grossman, J. D., & Rice, K. J. (2012). Evolution of root plasticity responses to variation in soil nutrient distribution and concentration. Evolutionary Applications, 5(8), 850–857. Q1. https://doi.org/10.1111/j.1752-4571.2012.00263.x",2012,Davis,United States of America,38.55,-121.7833,2007,28,,8.5-26.2,,,outdoor pots,PI547902,Barley,Poaceae,cultivated,0.0481,0.28599,0.22,,,0.06599,,,,0.230742334,,,,,1229.8296,131.0315,,,,0.34305,18636.60555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"Grossman, J. D., & Rice, K. J. (2012). Evolution of root plasticity responses to variation in soil nutrient distribution and concentration. Evolutionary Applications, 5(8), 850–857. Q1. https://doi.org/10.1111/j.1752-4571.2012.00263.x",2012,Davis,United States of America,38.55,-121.7833,2007,28,,8.5-26.2,,,outdoor pots,PI572591,Barley,Poaceae,cultivated,0.0398,0.57043,0.418,,,0.15243,,,,0.267219466,,,,,2488.4292,285.1721,,,,0.37365,16325.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"Grossman, J. D., & Rice, K. J. (2012). Evolution of root plasticity responses to variation in soil nutrient distribution and concentration. Evolutionary Applications, 5(8), 850–857. Q1. https://doi.org/10.1111/j.1752-4571.2012.00263.x",2012,Davis,United States of America,38.55,-121.7833,2007,28,,8.5-26.2,,,outdoor pots,PI573627,Barley,Poaceae,cultivated,0.0534,0.413042,0.307,,,0.106042,,,,0.256734182,,,,,2231.1,229.2441,,,,0.3273,21039.77669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"Grossman, J. D., & Rice, K. J. (2012). Evolution of root plasticity responses to variation in soil nutrient distribution and concentration. Evolutionary Applications, 5(8), 850–857. Q1. https://doi.org/10.1111/j.1752-4571.2012.00263.x",2012,Davis,United States of America,38.55,-121.7833,2007,28,,8.5-26.2,,,outdoor pots,PI592229,Barley,Poaceae,cultivated,0.0546,1.028404,0.749,,,0.279404,,,,0.271687002,,,,,4714.1452,489.6893,,,,0.3327,16872.14643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"Grossman, J. D., & Rice, K. J. (2012). Evolution of root plasticity responses to variation in soil nutrient distribution and concentration. Evolutionary Applications, 5(8), 850–857. Q1. https://doi.org/10.1111/j.1752-4571.2012.00263.x",2012,Davis,United States of America,38.55,-121.7833,2007,28,,8.5-26.2,,,outdoor pots,PI592241,Barley,Poaceae,cultivated,0.0472,0.820996,0.554,,,0.266996,,,,0.325209867,,,,,5133.2699,544.0962,,,,0.3388,19226.01799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"Grossman, J. D., & Rice, K. J. (2012). Evolution of root plasticity responses to variation in soil nutrient distribution and concentration. Evolutionary Applications, 5(8), 850–857. Q1. https://doi.org/10.1111/j.1752-4571.2012.00263.x",2012,Davis,United States of America,38.55,-121.7833,2007,28,,8.5-26.2,,,outdoor pots,PI592282,Barley,Poaceae,cultivated,0.0462,1.040318,0.705,,,0.335318,,,,0.322322598,,,,,5446.4544,548.9636,,,,0.3211,16242.65444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"Grossman, J. D., & Rice, K. J. (2012). Evolution of root plasticity responses to variation in soil nutrient distribution and concentration. Evolutionary Applications, 5(8), 850–857. Q1. https://doi.org/10.1111/j.1752-4571.2012.00263.x",2012,Davis,United States of America,38.55,-121.7833,2007,28,,8.5-26.2,,,outdoor pots,PI599632,Barley,Poaceae,cultivated,0.0537,0.908,0.654,,,0.254,,,,0.279735683,,,,,4067.5355,426.9178,,,,0.3335,16013.91929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"Grossman, J. D., & Rice, K. J. (2012). Evolution of root plasticity responses to variation in soil nutrient distribution and concentration. Evolutionary Applications, 5(8), 850–857. Q1. https://doi.org/10.1111/j.1752-4571.2012.00263.x",2012,Davis,United States of America,38.55,-121.7833,2007,28,,8.5-26.2,,,outdoor pots,PI610232,Barley,Poaceae,cultivated,0.0402,0.705082,0.505,,,0.200082,,,,0.283771249,,,,,3003.3468,298.449,,,,0.31775,15010.57966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"Grossman, J. D., & Rice, K. J. (2012). Evolution of root plasticity responses to variation in soil nutrient distribution and concentration. Evolutionary Applications, 5(8), 850–857. Q1. https://doi.org/10.1111/j.1752-4571.2012.00263.x",2012,Davis,United States of America,38.55,-121.7833,2007,28,,8.5-26.2,,,outdoor pots,HOR2700,Barley,Poaceae,wild,0.0373,0.5781,0.438,,,0.1401,,,,0.242345615,,,,,2103.8511,230.8779,,,,0.34935,15016.78158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"Grossman, J. D., & Rice, K. J. (2012). Evolution of root plasticity responses to variation in soil nutrient distribution and concentration. Evolutionary Applications, 5(8), 850–857. Q1. https://doi.org/10.1111/j.1752-4571.2012.00263.x",2012,Davis,United States of America,38.55,-121.7833,2007,28,,8.5-26.2,,,outdoor pots,HOR2701,Barley,Poaceae,wild,0.0506,0.515936,0.367,,,0.148936,,,,0.288671463,,,,,2006.4143,208.9357,,,,0.3323,13471.65427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"Grossman, J. D., & Rice, K. J. (2012). Evolution of root plasticity responses to variation in soil nutrient distribution and concentration. Evolutionary Applications, 5(8), 850–857. Q1. https://doi.org/10.1111/j.1752-4571.2012.00263.x",2012,Davis,United States of America,38.55,-121.7833,2007,28,,8.5-26.2,,,outdoor pots,PI531851,Barley,Poaceae,wild,0.0553,0.716086,0.514,,,0.202086,,,,0.28220912,,,,,3110.4685,330.8957,,,,0.3383,15391.80596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"Grossman, J. D., & Rice, K. J. (2012). Evolution of root plasticity responses to variation in soil nutrient distribution and concentration. Evolutionary Applications, 5(8), 850–857. Q1. https://doi.org/10.1111/j.1752-4571.2012.00263.x",2012,Davis,United States of America,38.55,-121.7833,2007,28,,8.5-26.2,,,outdoor pots,PI531852,Barley,Poaceae,wild,0.0553,0.843078,0.589,,,0.254078,,,,0.301369506,,,,,3719.1814,404.4124,,,,0.34615,14637.95134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"Grossman, J. D., & Rice, K. J. (2012). Evolution of root plasticity responses to variation in soil nutrient distribution and concentration. Evolutionary Applications, 5(8), 850–857. Q1. https://doi.org/10.1111/j.1752-4571.2012.00263.x",2012,Davis,United States of America,38.55,-121.7833,2007,28,,8.5-26.2,,,outdoor pots,PI531855,Barley,Poaceae,wild,0.0862,0.86724,0.62,,,0.24724,,,,0.285088326,,,,,2275.0385,317.595,,,,0.4443,9201.741223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"Grossman, J. D., & Rice, K. J. (2012). Evolution of root plasticity responses to variation in soil nutrient distribution and concentration. Evolutionary Applications, 5(8), 850–857. Q1. https://doi.org/10.1111/j.1752-4571.2012.00263.x",2012,Davis,United States of America,38.55,-121.7833,2007,28,,8.5-26.2,,,outdoor pots,PI531858,Barley,Poaceae,wild,0.0707,0.787402,0.544,,,0.243402,,,,0.309120373,,,,,2559.9247,338.3734,,,,0.42185,10517.27061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"Grossman, J. D., & Rice, K. J. (2012). Evolution of root plasticity responses to variation in soil nutrient distribution and concentration. Evolutionary Applications, 5(8), 850–857. Q1. https://doi.org/10.1111/j.1752-4571.2012.00263.x",2012,Davis,United States of America,38.55,-121.7833,2007,28,,8.5-26.2,,,outdoor pots,PI554425,Barley,Poaceae,wild,0.0646,0.882352,0.629,,,0.253352,,,,0.287132573,,,,,3237.5933,370.8062,,,,0.3647,12779.03194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"Grossman, J. D., & Rice, K. J. (2012). Evolution of root plasticity responses to variation in soil nutrient distribution and concentration. Evolutionary Applications, 5(8), 850–857. Q1. https://doi.org/10.1111/j.1752-4571.2012.00263.x",2012,Davis,United States of America,38.55,-121.7833,2007,28,,8.5-26.2,,,outdoor pots,PI554426,Barley,Poaceae,wild,0.042,0.458126,0.345,,,0.113126,,,,0.246932067,,,,,1399.8803,174.0224,,,,0.39275,12374.5231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"Grossman, J. D., & Rice, K. J. (2012). Evolution of root plasticity responses to variation in soil nutrient distribution and concentration. Evolutionary Applications, 5(8), 850–857. Q1. https://doi.org/10.1111/j.1752-4571.2012.00263.x",2012,Davis,United States of America,38.55,-121.7833,2007,28,,8.5-26.2,,,outdoor pots,PI554428,Barley,Poaceae,wild,0.0524,0.55668,0.411,,,0.14568,,,,0.261694331,,,,,1791.7534,226.9384,,,,0.40225,12299.2408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"Grossman, J. D., & Rice, K. J. (2012). Evolution of root plasticity responses to variation in soil nutrient distribution and concentration. Evolutionary Applications, 5(8), 850–857. Q1. https://doi.org/10.1111/j.1752-4571.2012.00263.x",2012,Davis,United States of America,38.55,-121.7833,2007,28,,8.5-26.2,,,outdoor pots,PI559556,Barley,Poaceae,wild,0.0472,0.455566,0.329,,,0.126566,,,,0.277821435,,,,,2260.4277,244.8538,,,,0.344,17859.67558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"Grossman, J. D., & Rice, K. J. (2012). Evolution of root plasticity responses to variation in soil nutrient distribution and concentration. Evolutionary Applications, 5(8), 850–857. Q1. https://doi.org/10.1111/j.1752-4571.2012.00263.x",2012,Davis,United States of America,38.55,-121.7833,2007,28,,8.5-26.2,,,outdoor pots,PI559559,Barley,Poaceae,wild,0.0478,0.583896,0.456,,,0.127896,,,,0.219039007,,,,,2946.4673,315.0108,,,,0.34125,15731.60826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,"Chacón-Labella, J., García Palacios, P., Matesanz, S., Schöb, C., & Milla, R. (2019). Plant domestication disrupts biodiversity effects across major crop types. Ecology Letters, 22(9), 1472–1482. Q1. https://doi.org/10.1111/ele.13336",2019,Móstoles-Madrid,Spain,40.3232,-3.8677,2016,,,,,1200,greenhouse,BGE024681,Oat,Poaceae,cultivated,,,3.571708333,,,,,0.519907523,,,42.83333333,,,,,,,,0.288604167,,,,,,,,,,,,,,,,,,65.46356833,,,,,,,,,,,,,,,,,,,
4,"Chacón-Labella, J., García Palacios, P., Matesanz, S., Schöb, C., & Milla, R. (2019). Plant domestication disrupts biodiversity effects across major crop types. Ecology Letters, 22(9), 1472–1482. Q1. https://doi.org/10.1111/ele.13336",2019,Móstoles-Madrid,Spain,40.3232,-3.8677,2016,,,,,1200,greenhouse,IG 100379 IFMI 3096,Oat,Poaceae,wild,,,2.808125,,,,,0.70757024,,,34,,,,,,,,0.404266667,,,,,,,,,,,,,,,,,,28.93860375,,,,,,,,,,,,,,,,,,,
4,"Chacón-Labella, J., García Palacios, P., Matesanz, S., Schöb, C., & Milla, R. (2019). Plant domestication disrupts biodiversity effects across major crop types. Ecology Letters, 22(9), 1472–1482. Q1. https://doi.org/10.1111/ele.13336",2019,Móstoles-Madrid,Spain,40.3232,-3.8677,2016,,,,,1200,greenhouse,HEL 226,Sunflower,Asteraceae,cultivated,,,4.15515,,,,,0.520588507,,,43.185,,,,,,,,0.3549185,,,,,,,,,,,,,,,,,,63.3129365,,,,,,,,,,,,,,,,,,,
4,"Chacón-Labella, J., García Palacios, P., Matesanz, S., Schöb, C., & Milla, R. (2019). Plant domestication disrupts biodiversity effects across major crop types. Ecology Letters, 22(9), 1472–1482. Q1. https://doi.org/10.1111/ele.13336",2019,Móstoles-Madrid,Spain,40.3232,-3.8677,2016,,,,,1200,greenhouse,PI413093,Sunflower,Asteraceae,wild,,,4.285333333,,,,,0.577985742,,,33.5375,,,,,,,,0.655313333,,,,,,,,,,,,,,,,,,44.84988667,,,,,,,,,,,,,,,,,,,
4,"Chacón-Labella, J., García Palacios, P., Matesanz, S., Schöb, C., & Milla, R. (2019). Plant domestication disrupts biodiversity effects across major crop types. Ecology Letters, 22(9), 1472–1482. Q1. https://doi.org/10.1111/ele.13336",2019,Móstoles-Madrid,Spain,40.3232,-3.8677,2016,,,,,1200,greenhouse,PI586660,Pearl millet,Poaceae,cultivated,,,8.91925,,,,,0.700054535,,,48.45,,,,,,,,0.817135,,,,,,,,,,,,,,,,,,35.523262,,,,,,,,,,,,,,,,,,,
4,"Chacón-Labella, J., García Palacios, P., Matesanz, S., Schöb, C., & Milla, R. (2019). Plant domestication disrupts biodiversity effects across major crop types. Ecology Letters, 22(9), 1472–1482. Q1. https://doi.org/10.1111/ele.13336",2019,Móstoles-Madrid,Spain,40.3232,-3.8677,2016,,,,,1200,greenhouse,PI537068,Pearl millet,Poaceae,wild,,,10.85445833,,,,,0.570425739,,,68.5,,,,,,,,1.39825,,,,,,,,,,,,,,,,,,41.66284375,,,,,,,,,,,,,,,,,,,
4,"Chacón-Labella, J., García Palacios, P., Matesanz, S., Schöb, C., & Milla, R. (2019). Plant domestication disrupts biodiversity effects across major crop types. Ecology Letters, 22(9), 1472–1482. Q1. https://doi.org/10.1111/ele.13336",2019,Móstoles-Madrid,Spain,40.3232,-3.8677,2016,,,,,1200,greenhouse,2600,Pea,Fabaceae,cultivated,,,3.84925,,,,,0.499115414,,,11.58333333,,,,,,,,0.1330625,,,,,,,,,,,,,,,,,,20.04444708,,,,,,,,,,,,,,,,,,,
4,"Chacón-Labella, J., García Palacios, P., Matesanz, S., Schöb, C., & Milla, R. (2019). Plant domestication disrupts biodiversity effects across major crop types. Ecology Letters, 22(9), 1472–1482. Q1. https://doi.org/10.1111/ele.13336",2019,Móstoles-Madrid,Spain,40.3232,-3.8677,2016,,,,,1200,greenhouse,1794,Pea,Fabaceae,wild,,,3.591166667,,,,,0.446633376,,,20.83333333,,,,,,,,0.065125,,,,,,,,,,,,,,,,,,24.55944792,,,,,,,,,,,,,,,,,,,
4,"Chacón-Labella, J., García Palacios, P., Matesanz, S., Schöb, C., & Milla, R. (2019). Plant domestication disrupts biodiversity effects across major crop types. Ecology Letters, 22(9), 1472–1482. Q1. https://doi.org/10.1111/ele.13336",2019,Móstoles-Madrid,Spain,40.3232,-3.8677,2016,,,,,1200,greenhouse,NA,Tomato,Solanaceae,cultivated,,,7.752166667,,,,,0.60623682,,,32.79166667,,,,,,,,0.261370833,,,,,,,,,,,,,,,,,,27.78497833,,,,,,,,,,,,,,,,,,,
4,"Chacón-Labella, J., García Palacios, P., Matesanz, S., Schöb, C., & Milla, R. (2019). Plant domestication disrupts biodiversity effects across major crop types. Ecology Letters, 22(9), 1472–1482. Q1. https://doi.org/10.1111/ele.13336",2019,Móstoles-Madrid,Spain,40.3232,-3.8677,2016,,,,,1200,greenhouse,LA1383,Tomato,Solanaceae,wild,,,6.604583333,,,,,0.601607961,,,29.91666667,,,,,,,,0.149341667,,,,,,,,,,,,,,,,,,37.18137833,,,,,,,,,,,,,,,,,,,
4,"Chacón-Labella, J., García Palacios, P., Matesanz, S., Schöb, C., & Milla, R. (2019). Plant domestication disrupts biodiversity effects across major crop types. Ecology Letters, 22(9), 1472–1482. Q1. https://doi.org/10.1111/ele.13336",2019,Móstoles-Madrid,Spain,40.3232,-3.8677,2016,,,,,1200,greenhouse,Rocalba9,Sorghum,Poaceae,cultivated,,,9.561875,,,,,0.51192148,,,71.33333333,,,,,,,,1.583933333,,,,,,,,,,,,,,,,,,33.27379083,,,,,,,,,,,,,,,,,,,
